year,municipality_code,municipality,age_code,age_label,age_order,birthplace_code,birthplace_label,sex_code,sex_label,population,status,source,source_updated,source_url
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,CA09,Catalunya,TOTAL,total,232,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,RES,resta d'Espanya,M,homes,276,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,RES,resta d'Espanya,F,dones,253,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,RES,resta d'Espanya,TOTAL,total,529,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,ESTR,estranger,M,homes,34,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,ESTR,estranger,F,dones,49,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,ESTR,estranger,TOTAL,total,83,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,TOTAL,total,M,homes,424,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,TOTAL,total,F,dones,420,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,TOTAL,total,TOTAL,total,844,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,CA09,Catalunya,M,homes,79,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,CA09,Catalunya,F,dones,57,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,CA09,Catalunya,TOTAL,total,136,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,RES,resta d'Espanya,M,homes,160,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,RES,resta d'Espanya,F,dones,215,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,RES,resta d'Espanya,TOTAL,total,375,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,ESTR,estranger,M,homes,18,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,ESTR,estranger,F,dones,23,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,ESTR,estranger,TOTAL,total,41,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,TOTAL,total,M,homes,257,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,TOTAL,total,F,dones,295,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y075_079,de 75 a 79 anys,15,TOTAL,total,TOTAL,total,552,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,CA09,Catalunya,M,homes,43,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,CA09,Catalunya,F,dones,49,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,CA09,Catalunya,TOTAL,total,92,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,RES,resta d'Espanya,M,homes,105,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,RES,resta d'Espanya,F,dones,172,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,RES,resta d'Espanya,TOTAL,total,277,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,ESTR,estranger,M,homes,9,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,ESTR,estranger,F,dones,10,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,ESTR,estranger,TOTAL,total,19,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,TOTAL,total,M,homes,157,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,TOTAL,total,F,dones,231,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y080_084,de 80 a 84 anys,16,TOTAL,total,TOTAL,total,388,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,CA09,Catalunya,M,homes,43,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,CA09,Catalunya,F,dones,89,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,CA09,Catalunya,TOTAL,total,132,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,RES,resta d'Espanya,M,homes,90,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,RES,resta d'Espanya,F,dones,176,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,RES,resta d'Espanya,TOTAL,total,266,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,ESTR,estranger,M,homes,5,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,ESTR,estranger,F,dones,8,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,ESTR,estranger,TOTAL,total,13,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,TOTAL,total,M,homes,138,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,TOTAL,total,F,dones,273,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y_GE085,85 anys o més,17,TOTAL,total,TOTAL,total,411,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,CA09,Catalunya,M,homes,6755,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,CA09,Catalunya,F,dones,6459,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,CA09,Catalunya,TOTAL,total,13214,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,RES,resta d'Espanya,M,homes,2572,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,RES,resta d'Espanya,F,dones,2735,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,RES,resta d'Espanya,TOTAL,total,5307,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,ESTR,estranger,M,homes,2116,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,ESTR,estranger,F,dones,2144,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,ESTR,estranger,TOTAL,total,4260,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,TOTAL,total,M,homes,11443,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,TOTAL,total,F,dones,11338,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,TOTAL,total,18,TOTAL,total,TOTAL,total,22781,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
