YEAR,MUN,municipality_name,AGE,age_label,SEX,CONCEPT,value,status,source_url
2021,430120,Altafulla,Y087,87 anys,TOTAL,POP,20.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y088,88 anys,TOTAL,POP,12,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y089,89 anys,TOTAL,POP,11,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y090,90 anys,TOTAL,POP,11,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y091,91 anys,TOTAL,POP,9,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y092,92 anys,TOTAL,POP,10.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y093,93 anys,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y094,94 anys,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y095,95 anys,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y096,96 anys,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y097,97 anys,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y098,98 anys,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y099,99 anys,TOTAL,POP,1,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,Y_GE100,100 anys o més,TOTAL,POP,2,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,430120,Altafulla,TOTAL,total,TOTAL,POP,5496,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y000,0 anys,TOTAL,POP,48,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y001,1 any,TOTAL,POP,55,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y002,2 anys,TOTAL,POP,56,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y003,3 anys,TOTAL,POP,53,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y004,4 anys,TOTAL,POP,67,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y005,5 anys,TOTAL,POP,55,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y006,6 anys,TOTAL,POP,65,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y007,7 anys,TOTAL,POP,64,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y008,8 anys,TOTAL,POP,64,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y009,9 anys,TOTAL,POP,76,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y010,10 anys,TOTAL,POP,81,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y011,11 anys,TOTAL,POP,86,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y012,12 anys,TOTAL,POP,83,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y013,13 anys,TOTAL,POP,74,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y014,14 anys,TOTAL,POP,90.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y015,15 anys,TOTAL,POP,78,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y016,16 anys,TOTAL,POP,73,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y017,17 anys,TOTAL,POP,64,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y018,18 anys,TOTAL,POP,66,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y019,19 anys,TOTAL,POP,63,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y020,20 anys,TOTAL,POP,72,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y021,21 anys,TOTAL,POP,49,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y022,22 anys,TOTAL,POP,65,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y023,23 anys,TOTAL,POP,57,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y024,24 anys,TOTAL,POP,68,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y025,25 anys,TOTAL,POP,69,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y026,26 anys,TOTAL,POP,66,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y027,27 anys,TOTAL,POP,73,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y028,28 anys,TOTAL,POP,66,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y029,29 anys,TOTAL,POP,78,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y030,30 anys,TOTAL,POP,67,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y031,31 anys,TOTAL,POP,63,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y032,32 anys,TOTAL,POP,84,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y033,33 anys,TOTAL,POP,83,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y034,34 anys,TOTAL,POP,87,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y035,35 anys,TOTAL,POP,59,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y036,36 anys,TOTAL,POP,81,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y037,37 anys,TOTAL,POP,89,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y038,38 anys,TOTAL,POP,90.0,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y039,39 anys,TOTAL,POP,83,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y040,40 anys,TOTAL,POP,116,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y041,41 anys,TOTAL,POP,103,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y042,42 anys,TOTAL,POP,105,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y043,43 anys,TOTAL,POP,109,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y044,44 anys,TOTAL,POP,99,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y045,45 anys,TOTAL,POP,124,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y046,46 anys,TOTAL,POP,99,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y047,47 anys,TOTAL,POP,97,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y048,48 anys,TOTAL,POP,91,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
2021,439076,"Canonja, la",Y049,49 anys,TOTAL,POP,91,,"https://api.idescat.cat/taules/v2/censph/10/5975/mun/data?lang=ca&YEAR=2021&MUN=430120,430430,430477,430509,430957,430976,431009,431037,431093,431114,431227,431264,431310,431359,431444,431482,431536,431649,431665,431711,439057,439076&SEX=TOTAL"
